INFO 	 2019-04-21 02:31:38,773 Serial port COM3 opened successfully.
DEBUG 	 2019-04-21 02:31:39,542 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,543 ooooo ------> ppppp
DEBUG 	 2019-04-21 02:31:39,544 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,545 yyyyy ------> zzzzz
DEBUG 	 2019-04-21 02:31:39,546 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,547 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,548 wwwww ------> xxxxx
DEBUG 	 2019-04-21 02:31:39,549 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,550 BBBBB ------> CCCCC
DEBUG 	 2019-04-21 02:31:39,551 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,552 PPPPP ------> QQQQQ
DEBUG 	 2019-04-21 02:31:39,553 eeeee ------> fffff
DEBUG 	 2019-04-21 02:31:39,554 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,555 XXXXX ------> YYYYY
DEBUG 	 2019-04-21 02:31:39,556 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,557 VVVVV ------> WWWWW
DEBUG 	 2019-04-21 02:31:39,558 kkkkk ------> lllll
DEBUG 	 2019-04-21 02:31:39,559 VVVVV ------> WWWWW
DEBUG 	 2019-04-21 02:31:39,560 xxxxx ------> yyyyy
DEBUG 	 2019-04-21 02:31:39,561 aaaaa ------> bbbbb
DEBUG 	 2019-04-21 02:31:39,562 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,563 VVVVV ------> WWWWW
DEBUG 	 2019-04-21 02:31:39,564 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,565 CCCCC ------> DDDDD
DEBUG 	 2019-04-21 02:31:39,566 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,567 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,568 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,569 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,570 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,571 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,572 SSSSS ------> TTTTT
DEBUG 	 2019-04-21 02:31:39,573 NNNNN ------> OOOOO
DEBUG 	 2019-04-21 02:31:39,574 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,575 ccccc ------> ddddd
DEBUG 	 2019-04-21 02:31:39,576 sssss ------> ttttt
DEBUG 	 2019-04-21 02:31:39,577 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,578 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,579 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,580 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,581 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,582 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,583 vvvvv ------> wwwww
DEBUG 	 2019-04-21 02:31:39,584 SSSSS ------> TTTTT
DEBUG 	 2019-04-21 02:31:39,585 xxxxx ------> yyyyy
DEBUG 	 2019-04-21 02:31:39,586 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,587 DDDDD ------> EEEEE
DEBUG 	 2019-04-21 02:31:39,588 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,589 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,590 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,591 NNNNN ------> OOOOO
DEBUG 	 2019-04-21 02:31:39,592 zzzzz ------> aaaaa
DEBUG 	 2019-04-21 02:31:39,593 FFFFF ------> GGGGG
DEBUG 	 2019-04-21 02:31:39,594 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,595 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,596 rrrrr ------> sssss
DEBUG 	 2019-04-21 02:31:39,597 hhhhh ------> iiiii
DEBUG 	 2019-04-21 02:31:39,598 UUUUU ------> VVVVV
DEBUG 	 2019-04-21 02:31:39,599 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,600 LLLLL ------> MMMMM
DEBUG 	 2019-04-21 02:31:39,601 hhhhh ------> iiiii
DEBUG 	 2019-04-21 02:31:39,602 yyyyy ------> zzzzz
DEBUG 	 2019-04-21 02:31:39,603 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,604 aaaaa ------> bbbbb
DEBUG 	 2019-04-21 02:31:39,605 AAAAA ------> BBBBB
DEBUG 	 2019-04-21 02:31:39,606 uuuuu ------> vvvvv
DEBUG 	 2019-04-21 02:31:39,607 XXXXX ------> YYYYY
DEBUG 	 2019-04-21 02:31:39,608 hhhhh ------> iiiii
DEBUG 	 2019-04-21 02:31:39,609 sssss ------> ttttt
DEBUG 	 2019-04-21 02:31:39,610 CCCCC ------> DDDDD
DEBUG 	 2019-04-21 02:31:39,611 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,612 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,613 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,614 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,615 kkkkk ------> lllll
DEBUG 	 2019-04-21 02:31:39,616 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,617 RRRRR ------> SSSSS
DEBUG 	 2019-04-21 02:31:39,618 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,619 RRRRR ------> SSSSS
DEBUG 	 2019-04-21 02:31:39,620 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,621 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,622 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,623 vvvvv ------> wwwww
DEBUG 	 2019-04-21 02:31:39,624 aaaaa ------> bbbbb
DEBUG 	 2019-04-21 02:31:39,625 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,626 bbbbb ------> ccccc
DEBUG 	 2019-04-21 02:31:39,627 FFFFF ------> GGGGG
DEBUG 	 2019-04-21 02:31:39,628 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,629 CCCCC ------> DDDDD
DEBUG 	 2019-04-21 02:31:39,630 AAAAA ------> BBBBB
DEBUG 	 2019-04-21 02:31:39,631 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,632 uuuuu ------> vvvvv
DEBUG 	 2019-04-21 02:31:39,633 hhhhh ------> iiiii
DEBUG 	 2019-04-21 02:31:39,634 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,635 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,636 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,637 kkkkk ------> lllll
DEBUG 	 2019-04-21 02:31:39,638 vvvvv ------> wwwww
DEBUG 	 2019-04-21 02:31:39,639 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,640 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,641 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,642 ccccc ------> ddddd
DEBUG 	 2019-04-21 02:31:39,643 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,644 WWWWW ------> XXXXX
DEBUG 	 2019-04-21 02:31:39,645 BBBBB ------> CCCCC
DEBUG 	 2019-04-21 02:31:39,646 BBBBB ------> CCCCC
DEBUG 	 2019-04-21 02:31:39,647 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,648 ooooo ------> ppppp
DEBUG 	 2019-04-21 02:31:39,649 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,650 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,651 rrrrr ------> sssss
DEBUG 	 2019-04-21 02:31:39,652 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,653 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,654 NNNNN ------> OOOOO
DEBUG 	 2019-04-21 02:31:39,655 NNNNN ------> OOOOO
DEBUG 	 2019-04-21 02:31:39,656 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,657 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,658 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,659 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,660 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,661 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,662 yyyyy ------> zzzzz
DEBUG 	 2019-04-21 02:31:39,663 CCCCC ------> DDDDD
DEBUG 	 2019-04-21 02:31:39,664 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,665 RRRRR ------> SSSSS
DEBUG 	 2019-04-21 02:31:39,666 sssss ------> ttttt
DEBUG 	 2019-04-21 02:31:39,667 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,668 LLLLL ------> MMMMM
DEBUG 	 2019-04-21 02:31:39,669 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,670 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,671 ooooo ------> ppppp
DEBUG 	 2019-04-21 02:31:39,672 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,673 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,674 XXXXX ------> YYYYY
DEBUG 	 2019-04-21 02:31:39,676 zzzzz ------> aaaaa
DEBUG 	 2019-04-21 02:31:39,677 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,679 bbbbb ------> ccccc
DEBUG 	 2019-04-21 02:31:39,680 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,681 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,682 MMMMM ------> NNNNN
DEBUG 	 2019-04-21 02:31:39,683 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,684 ccccc ------> ddddd
DEBUG 	 2019-04-21 02:31:39,685 MMMMM ------> NNNNN
DEBUG 	 2019-04-21 02:31:39,686 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,687 DDDDD ------> EEEEE
DEBUG 	 2019-04-21 02:31:39,688 ooooo ------> ppppp
DEBUG 	 2019-04-21 02:31:39,689 vvvvv ------> wwwww
DEBUG 	 2019-04-21 02:31:39,690 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,691 bbbbb ------> ccccc
DEBUG 	 2019-04-21 02:31:39,692 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,693 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,694 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,695 LLLLL ------> MMMMM
DEBUG 	 2019-04-21 02:31:39,696 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,697 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,698 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,699 xxxxx ------> yyyyy
DEBUG 	 2019-04-21 02:31:39,700 VVVVV ------> WWWWW
DEBUG 	 2019-04-21 02:31:39,701 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,702 vvvvv ------> wwwww
DEBUG 	 2019-04-21 02:31:39,703 kkkkk ------> lllll
DEBUG 	 2019-04-21 02:31:39,704 JJJJJ ------> KKKKK
DEBUG 	 2019-04-21 02:31:39,705 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,706 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,707 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,708 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,709 MMMMM ------> NNNNN
DEBUG 	 2019-04-21 02:31:39,710 KKKKK ------> LLLLL
DEBUG 	 2019-04-21 02:31:39,711 PPPPP ------> QQQQQ
DEBUG 	 2019-04-21 02:31:39,712 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,713 sssss ------> ttttt
DEBUG 	 2019-04-21 02:31:39,714 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,715 ccccc ------> ddddd
DEBUG 	 2019-04-21 02:31:39,716 yyyyy ------> zzzzz
DEBUG 	 2019-04-21 02:31:39,717 PPPPP ------> QQQQQ
DEBUG 	 2019-04-21 02:31:39,718 bbbbb ------> ccccc
DEBUG 	 2019-04-21 02:31:39,719 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,720 aaaaa ------> bbbbb
DEBUG 	 2019-04-21 02:31:39,721 uuuuu ------> vvvvv
DEBUG 	 2019-04-21 02:31:39,722 zzzzz ------> aaaaa
DEBUG 	 2019-04-21 02:31:39,723 DDDDD ------> EEEEE
DEBUG 	 2019-04-21 02:31:39,724 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,725 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,726 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,727 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,728 CCCCC ------> DDDDD
DEBUG 	 2019-04-21 02:31:39,729 KKKKK ------> LLLLL
DEBUG 	 2019-04-21 02:31:39,730 GGGGG ------> HHHHH
DEBUG 	 2019-04-21 02:31:39,731 EEEEE ------> FFFFF
DEBUG 	 2019-04-21 02:31:39,732 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,733 lllll ------> mmmmm
DEBUG 	 2019-04-21 02:31:39,734 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,735 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,736 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,737 RRRRR ------> SSSSS
DEBUG 	 2019-04-21 02:31:39,738 BBBBB ------> CCCCC
DEBUG 	 2019-04-21 02:31:39,739 JJJJJ ------> KKKKK
DEBUG 	 2019-04-21 02:31:39,740 PPPPP ------> QQQQQ
DEBUG 	 2019-04-21 02:31:39,741 VVVVV ------> WWWWW
DEBUG 	 2019-04-21 02:31:39,742 LLLLL ------> MMMMM
DEBUG 	 2019-04-21 02:31:39,743 TTTTT ------> UUUUU
DEBUG 	 2019-04-21 02:31:39,744 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,745 eeeee ------> fffff
DEBUG 	 2019-04-21 02:31:39,746 uuuuu ------> vvvvv
DEBUG 	 2019-04-21 02:31:39,747 ZZZZZ ------> AAAAA
DEBUG 	 2019-04-21 02:31:39,748 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,749 HHHHH ------> IIIII
DEBUG 	 2019-04-21 02:31:39,750 jjjjj ------> kkkkk
DEBUG 	 2019-04-21 02:31:39,751 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,752 rrrrr ------> sssss
DEBUG 	 2019-04-21 02:31:39,753 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,754 FFFFF ------> GGGGG
DEBUG 	 2019-04-21 02:31:39,755 ooooo ------> ppppp
DEBUG 	 2019-04-21 02:31:39,756 ddddd ------> eeeee
DEBUG 	 2019-04-21 02:31:39,757 XXXXX ------> YYYYY
DEBUG 	 2019-04-21 02:31:39,758 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,759 qqqqq ------> rrrrr
DEBUG 	 2019-04-21 02:31:39,760 eeeee ------> fffff
DEBUG 	 2019-04-21 02:31:39,761 OOOOO ------> PPPPP
DEBUG 	 2019-04-21 02:31:39,762 ppppp ------> qqqqq
DEBUG 	 2019-04-21 02:31:39,763 NNNNN ------> OOOOO
DEBUG 	 2019-04-21 02:31:39,764 IIIII ------> JJJJJ
DEBUG 	 2019-04-21 02:31:39,765 ppppp ------> qqqqq
DEBUG 	 2019-04-21 02:31:39,766 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,767 DDDDD ------> EEEEE
DEBUG 	 2019-04-21 02:31:39,768 AAAAA ------> BBBBB
DEBUG 	 2019-04-21 02:31:39,769 QQQQQ ------> RRRRR
DEBUG 	 2019-04-21 02:31:39,770 YYYYY ------> ZZZZZ
DEBUG 	 2019-04-21 02:31:39,771 iiiii ------> jjjjj
DEBUG 	 2019-04-21 02:31:39,772 mmmmm ------> nnnnn
DEBUG 	 2019-04-21 02:31:39,773 ggggg ------> hhhhh
DEBUG 	 2019-04-21 02:31:39,774 sssss ------> ttttt
DEBUG 	 2019-04-21 02:31:39,775 yyyyy ------> zzzzz
DEBUG 	 2019-04-21 02:31:39,776 RRRRR ------> SSSSS
DEBUG 	 2019-04-21 02:31:39,777 nnnnn ------> ooooo
DEBUG 	 2019-04-21 02:31:39,778 AAAAA ------> BBBBB
DEBUG 	 2019-04-21 02:31:39,779 aaaaa ------> bbbbb
DEBUG 	 2019-04-21 02:31:39,780 fffff ------> ggggg
DEBUG 	 2019-04-21 02:31:39,781 MMMMM ------> NNNNN
INFO 	 2019-04-21 02:31:39,781 Error rate: 0.0
